"","station","date","max_tmpf","min_tmpf","precip","max_gust","snow","snowd","min_rh","max_rh","max_dwpf","min_dwpf","min_feel","avg_feel","max_feel","max_drct","precip_est","tmpf_est","max_gust_localts","temp_hour","avg_sknt","vector_avg_drct","min_rstage","max_rstage","id","name"
"281","DSM","2020-12-05",48,24,0,13.034643,0,0,49.49397,91.16939,30,21,18.194891,31.616707,44.80021,320,"False","False","2020-12-05T15:24:00Z",NA,3.6889818,307.45837,NA,NA,"DSM","Des Moines"
"282","DSM","2020-12-06",38,27,0,16.51055,0,0,72.24067,88.334496,30.9,24.1,19.18585,26.067482,32.636097,290,"False","False","2020-12-06T22:38:00Z",NA,7.0436683,320.74963,NA,NA,"DSM","Des Moines"
"283","DSM","2020-12-07",34,30,0,13.034643,0,0,81.37275,100,30.2,28.9,21.58867,26.727053,34,260,"False","False","2020-12-07T03:53:00Z",NA,4.606259,199.87053,NA,NA,"DSM","Des Moines"
"284","DSM","2020-12-08",53,27,0,16.51055,0,0,40.960045,100,33.1,26.1,17.954027,32.114952,53.1,230,"False","False","2020-12-08T14:51:00Z",NA,6.3665504,213.92308,NA,NA,"DSM","Des Moines"
"285","DSM","2020-12-09",59,36,0,16.51055,0,0,35.688057,72.24067,32,26.1,31.552166,43.67174,57.9,330,"False","False","2020-12-09T10:21:00Z",NA,4.746341,299.4158,NA,NA,"DSM","Des Moines"
"286","DSM","2020-12-10",64,29,0,20.85543,0,0,36.370975,85.26191,36,26.1,23.43825,39.68488,63,360,"False","False","2020-12-10T19:38:00Z",NA,5.8020906,357.0646,NA,NA,"DSM","Des Moines"
"287","DSM","2020-12-11",39,32,0.44,31.283144,0.4,0,69.8537,93.13691,35.6,30,20.891697,27.15216,31.746132,60,"False","False","2020-12-11T20:45:00Z",NA,13.033473,39.508644,NA,NA,"DSM","Des Moines"
"288","DSM","2020-12-12",32,19,0.51,26,6.2,6,77.56611,96.41182,30,17.1,10.030105,19.402664,25.08892,10,"False","False","2020-12-12T06:03:00Z",NA,10.178521,354.8695,NA,NA,"DSM","Des Moines"
"289","DSM","2020-12-13",26,14,1e-04,21.724405,1e-04,6,74.15522,92.18507,21,14,7.39353,14.237426,21.9,280,"False","False","2020-12-13T16:59:00Z",NA,6.5690374,285.05734,NA,NA,"DSM","Des Moines"
"290","DSM","2020-12-14",22,11,0,20.85543,0,6,64.50155,83.93133,16,6.1,-0.9401963,7.976892,12.684032,310,"False","False","2020-12-14T01:24:00Z",NA,5.9372387,346.20923,NA,NA,"DSM","Des Moines"
"291","DSM","2020-12-15",24,17,0,13.90362,0,6,70.45342,80.086174,16,12,7.7141523,12.343265,15.706801,120,"False","False","2020-12-15T10:50:00Z",NA,5.216725,75.96807,NA,NA,"DSM","Des Moines"
"292","DSM","2020-12-16",27,13,0,8.689762,0,5,70.45342,92.18507,18,10.9,7.39353,14.81021,21.9438,260,"False","False","2020-12-16T23:43:00Z",NA,3.000697,250.57422,NA,NA,"DSM","Des Moines"
"293","DSM","2020-12-17",27,20,1e-04,13.034643,1e-04,5,83.88855,96.31472,24.1,18,10.957479,17.884125,27,170,"False","False","2020-12-17T10:49:00Z",NA,4.2062716,146.98135,NA,NA,"DSM","Des Moines"
"294","DSM","2020-12-18",43,23,0,24.331335,0,5,64.88159,91.90275,32,21,13.026732,26.532846,40.265457,140,"False","False","2020-12-18T09:56:00Z",NA,7.8856344,135.43526,NA,NA,"DSM","Des Moines"
"295","DSM","2020-12-19",35,21,1e-04,22,0,3,65.685875,92.46329,30.9,18,11.370919,18.09253,27.931797,320,"False","False","2020-12-19T03:54:00Z",NA,8.039749,289.91513,NA,NA,"DSM","Des Moines"
"296","DSM","2020-12-20",41,19,0,24.331335,0,2,62.15163,91.829796,30,17.1,10.563085,24.048363,33.9609,220,"False","False","2020-12-20T23:15:00Z",NA,6.372385,220.49222,NA,NA,"DSM","Des Moines"
"297","DSM","2020-12-21",47,30,0,40,0,1,46.697067,72.300934,28.9,23,25.08892,31.779896,37.733593,280,"False","False","2020-12-21T11:05:00Z",NA,13.723849,290.89984,NA,NA,"DSM","Des Moines"
"298","DSM","2020-12-22",52,26,0,35,0,1e-04,37.570057,81.99869,34,21.9,19.903376,36.416286,52,160,"False","False","2020-12-22T23:27:00Z",NA,11.949791,164.93073,NA,NA,"DSM","Des Moines"
"299","DSM","2020-12-23",53,10,0.02,47,0.8,0,56.38635,83.254555,44.1,3.9,-13.26798,21.080853,53.1,300,"False","False","2020-12-23T23:26:00Z",NA,21.7106,257.23294,NA,NA,"DSM","Des Moines"
"300","DSM","2020-12-24",13,4,1e-04,40,1e-04,1,49.27339,72.29877,1.9,-9.9,-17.722868,-11.238956,-4.6175566,300,"False","False","2020-12-24T00:11:00Z",NA,16.683403,314.06873,NA,NA,"DSM","Des Moines"
"301","DSM","2020-12-25",30,2,0,23.462358,0,1,47.83127,81.46097,17.1,-6,-13.762063,5.3311605,20.29449,300,"False","False","2020-12-25T00:07:00Z",NA,6.7280335,254.37497,NA,NA,"DSM","Des Moines"
"302","DSM","2020-12-26",37,17,0,13.90362,0,1e-04,59.236404,92.15322,24.1,16,12.025209,22.12954,33.25893,110,"False","False","2020-12-26T19:51:00Z",NA,4.506276,85.18595,NA,NA,"DSM","Des Moines"
"303","DSM","2020-12-27",31,26,0.01,23.462358,0.1,1e-04,74.24806,88.844124,28,19.9,15.638012,19.113764,21.9438,310,"False","False","2020-12-27T19:20:00Z",NA,9.242678,324.41855,NA,NA,"DSM","Des Moines"
"304","DSM","2020-12-28",28,19,0,23,0,1e-04,60.365967,80.825,21.9,12.9,6.519436,14.464151,21.9,320,"False","False","2020-12-28T04:54:00Z",NA,7.9205575,300.928,NA,NA,"DSM","Des Moines"
"305","DSM","2020-12-29",31,20,0.98,22.593382,9.6,1e-04,70.811874,95.612465,28.9,14,9.561358,15.636916,23.121592,110,"False","False","2020-12-29T14:10:00Z",NA,7.744251,130.8205,NA,NA,"DSM","Des Moines"
"306","DSM","2020-12-30",32,23,1e-04,33.0211,1e-04,9,62.654053,92.18172,28.9,15.1,7.535289,13.449997,22.758139,300,"False","False","2020-12-30T12:25:00Z",NA,14.318467,289.52274,NA,NA,"DSM","Des Moines"
"307","DSM","2020-12-31",27,19,0,44,0,8,65.84082,92.18507,19,15.1,4.4053893,13.4172325,22.972662,160,"False","False","2020-12-31T12:20:00Z",NA,5.850871,158.15036,NA,NA,"DSM","Des Moines"
"308","DSM","2021-12-01",62,37,0.02,22.593382,0,0,36.192703,88.61803,39,32,31.380903,47.57791,61,240,"False","False","2021-12-01T20:30:00Z",NA,8.342172,226.78099,NA,NA,"DSM","Des Moines"
"309","DSM","2021-12-02",58,44,0,19.986454,0,0,33.98156,62.82853,34,27,39.678482,49.084293,57.9,350,"False","False","2021-12-02T09:33:00Z",NA,5.8221407,353.8077,NA,NA,"DSM","Des Moines"
"310","DSM","2021-12-03",56,36,0,18.2485,0,0,40.103687,79.08094,32,28,31.380903,41.198128,55.9,10,"False","False","2021-12-03T20:04:00Z",NA,7.7338886,32.667416,NA,NA,"DSM","Des Moines"
"311","DSM","2021-12-04",41,30,0,18.2485,0,0,29.923878,91.51263,32,10.9,22.466394,29.477722,35.749367,130,"False","False","2021-12-04T22:07:00Z",NA,7.7338886,52.351177,NA,NA,"DSM","Des Moines"
"312","DSM","2021-12-05",54,32,0,46.924717,0,0,38.44099,65.37625,41,14,18.314013,34.721725,54,310,"False","False","2021-12-05T20:59:00Z",NA,13.208439,278.58112,NA,NA,"DSM","Des Moines"
"313","DSM","2021-12-06",32,13,1e-04,41.71086,1e-04,0,36.014782,62.654053,16,0,7.535289,11.867908,17.385923,320,"False","False","2021-12-06T03:45:00Z",NA,13.121541,312.04745,NA,NA,"DSM","Des Moines"
"314","DSM","2021-12-07",39,13,0,24.331335,0,0,35.539944,74.15324,17.1,3,6.037944,16.338448,30.185234,160,"False","False","2021-12-07T10:04:00Z",NA,9.906329,181.68672,NA,NA,"DSM","Des Moines"
"315","DSM","2021-12-08",36,19,0,22.593382,0,0,41.443317,77.67067,18,12.9,11.370919,21.499329,31.040194,100,"False","False","2021-12-08T21:32:00Z",NA,5.6483455,108.623276,NA,NA,"DSM","Des Moines"
"316","DSM","2021-12-09",56,32,1e-04,20.85543,0,0,40.960045,66.97142,35.1,19,24.113144,38.71602,55,290,"False","False","2021-12-09T14:36:00Z",NA,8.689762,305.15506,NA,NA,"DSM","Des Moines"
"317","DSM","2021-12-10",41,31,1e-04,29.545193,0,0,66.30649,100,39,24.1,17.98238,27.635607,35.777412,80,"False","False","2021-12-10T11:53:00Z",NA,11.035998,43.585815,NA,NA,"DSM","Des Moines"
"318","DSM","2021-12-11",42,28,0.03,40.841885,0.5,1,44.467453,92.49329,28.9,17.1,14.858078,23.27311,34.856243,310,"False","False","2021-12-11T04:40:00Z",NA,13.382235,275.50125,NA,NA,"DSM","Des Moines"
"319","DSM","2021-12-12",54,28,0,33.0211,0,0,22.002527,60.24612,19.9,15.1,19.18585,37.029728,54,210,"False","False","2021-12-12T11:54:00Z",NA,12.42636,204.6003,NA,NA,"DSM","Des Moines"
"320","DSM","2021-12-13",51,29,0,17.379524,0,0,35.89243,68.80594,27,19.9,24.020073,37.379456,51.1,100,"False","False","2021-12-13T21:26:00Z",NA,5.2138577,148.3641,NA,NA,"DSM","Des Moines"
"321","DSM","2021-12-14",60,35,0,25.200312,0,0,57.65843,89.88164,51.1,27,27.931797,44.125042,59,160,"False","False","2021-12-14T15:22:00Z",NA,7.820786,137.54294,NA,NA,"DSM","Des Moines"
"322","DSM","2021-12-15",74,36,0.2,63.435265,0,0,42.236824,93.31721,57.9,26.1,22.007385,60.59171,73.9,220,"False","False","2021-12-15T20:23:00Z",NA,21.637508,199.66635,NA,NA,"DSM","Des Moines"
"323","DSM","2021-12-16",41,26,0,47.793694,0,0,37.630188,71.44712,23,16,14.717327,24.001696,33.1,270,"False","False","2021-12-16T00:34:00Z",NA,11.904975,268.15448,NA,NA,"DSM","Des Moines"
"324","DSM","2021-12-17",40,24,0,19.117477,0,0,43.993374,77.62127,21,17.1,16.845385,25.344654,32.217876,90,"False","False","2021-12-17T14:01:00Z",NA,6.8649125,78.32199,NA,NA,"DSM","Des Moines"
"325","DSM","2021-12-18",34,21,0,25.200312,0,0,55.834473,80.8487,23,14,9.561358,16.05162,25.530327,310,"False","False","2021-12-18T12:04:00Z",NA,10.25392,326.81744,NA,NA,"DSM","Des Moines"
"326","DSM","2021-12-19",35,20,0,24.331335,0,0,49.55466,77.67067,23,14,9.147086,16.24342,24.130651,190,"False","False","2021-12-19T13:49:00Z",NA,11.035998,190.14316,NA,NA,"DSM","Des Moines"
"327","DSM","2021-12-20",38,18,0,25.200312,0,0,42.625072,81.24543,24.1,8.1,9.76875,19.811958,29.238117,350,"False","False","2021-12-20T14:34:00Z",NA,8.081479,315.3444,NA,NA,"DSM","Des Moines"
"328","DSM","2021-12-21",40,13,0,32.152122,0,0,44.14329,80.73506,21,8.1,1.4976484,15.495861,29.854662,300,"False","False","2021-12-21T13:44:00Z",NA,10.080125,291.1382,NA,NA,"DSM","Des Moines"
"329","DSM","2021-12-22",42,15,0,22.593382,0,0,35.87929,80.01006,17.1,10.9,6.260445,21.329037,36.55456,170,"False","False","2021-12-22T12:44:00Z",NA,7.212503,166.66412,NA,NA,"DSM","Des Moines"
"330","DSM","2021-12-23",50,29,0,18.2485,0,0,42.319332,85.689926,34,17.1,21.026966,35.1513,45.88414,190,"False","False","2021-12-23T05:27:00Z",NA,7.820786,204.33228,NA,NA,"DSM","Des Moines"
"331","DSM","2021-12-24",57,39,1e-04,19.986454,0,0,64.46826,100,46.9,35.1,33.84455,43.392548,55.9,200,"False","False","2021-12-24T09:15:00Z",NA,7.907684,194.68091,NA,NA,"DSM","Des Moines"
"332","DSM","2021-12-25",48,28,0.02,19.986454,0,0,43.442932,85.75554,35.1,24.1,22.713701,33.137432,46.979465,10,"False","False","2021-12-25T00:41:00Z",NA,5.2138577,345.81625,NA,NA,"DSM","Des Moines"
"333","DSM","2021-12-26",44,22,0.15,29.545193,0,0,62.06027,100,42.8,19,14.381738,28.434565,40.765377,100,"False","False","2021-12-26T16:59:00Z",NA,7.907684,92.61398,NA,NA,"DSM","Des Moines"
"334","DSM","2021-12-27",44,27,0,33.0211,0,0,42.770004,100,42.1,12.9,20.418264,26.438965,40.265457,310,"False","False","2021-12-27T07:31:00Z",NA,8.4290695,289.72266,NA,NA,"DSM","Des Moines"
"335","DSM","2021-12-28",35,15,0.25,32.152122,1e-04,0,53.52514,100,33.1,10,1.6379764,19.31566,32,110,"False","False","2021-12-28T06:39:00Z",NA,8.863558,58.967606,NA,NA,"DSM","Des Moines"
"336","DSM","2021-12-29",19,11,0.1,16.51055,1.1,1,66.556526,88.19551,15.1,3,-1.8783332,5.276859,12.684032,40,"False","False","2021-12-29T14:05:00Z",NA,6.3435264,22.248083,NA,NA,"DSM","Des Moines"
"337","DSM","2021-12-30",30,16,0,14.772596,0,1,81.40082,92.18507,26.1,14,5.758973,14.994176,28.9,190,"False","False","2021-12-30T16:23:00Z",NA,5.561448,151.02448,NA,NA,"DSM","Des Moines"
"338","DSM","2021-12-31",29,11,1e-04,28.676216,1e-04,1,83.773575,96.37933,28,8.1,-7.0112934,14.137958,21.644852,360,"False","False","2021-12-31T23:34:00Z",NA,10.25392,37.820206,NA,NA,"DSM","Des Moines"
"339","DSM","2022-12-01",45,14,0,33.0211,0,0,28.203012,83.773575,19.9,10,2.8384628,20.385044,37.63307,180,"False","False","2022-12-01T15:28:00Z",NA,11.209793,156.08078,NA,NA,"DSM","Des Moines"
"340","DSM","2022-12-02",55,20,1e-04,49.531647,1e-04,0,56.2276,71.81912,43,10,1.7348866,31.247152,55,310,"False","False","2022-12-02T21:40:00Z",NA,15.380879,239.61993,NA,NA,"DSM","Des Moines"
"341","DSM","2022-12-03",28,10,0,36.497,0,0,36.890667,69.88621,10,1.9,-7.1955414,7.6899247,22.749134,300,"False","False","2022-12-03T00:34:00Z",NA,9.732533,283.55203,NA,NA,"DSM","Des Moines"
"342","DSM","2022-12-04",45,20,0,19.986454,0,0,31.848454,67.81996,18,10.9,12.467949,24.239582,39.528023,190,"False","False","2022-12-04T09:54:00Z",NA,7.212503,212.43362,NA,NA,"DSM","Des Moines"
"343","DSM","2022-12-05",45,27,0,18.2485,0,0,41.00448,71.96335,25,18,19.903376,28.88082,44.1,330,"False","False","2022-12-05T17:53:00Z",NA,5.9090385,11.489639,NA,NA,"DSM","Des Moines"
"344","DSM","2022-12-06",42,25,1e-04,15.641572,0,0,50.41948,80.7529,25,19,16.845385,27.79536,42.1,30,"False","False","2022-12-06T00:54:00Z",NA,3.215212,41.027534,NA,NA,"DSM","Des Moines"
"345","DSM","2022-12-07",49,21,0,17.379524,0,0,45.619156,87.972015,28,18,14.809794,27.385765,44.819702,30,"False","False","2022-12-07T17:28:00Z",NA,4.2579837,11.048047,NA,NA,"DSM","Des Moines"
"346","DSM","2022-12-08",38,23,0.3,20.85543,0,0,80.591286,100,36,19,13.026732,23.319574,31.380903,100,"False","False","2022-12-08T16:18:00Z",NA,8.602865,81.37957,NA,NA,"DSM","Des Moines"
"347","DSM","2022-12-09",38,35,0.06,14.772596,0,0,85.63592,100,37.4,32,29.238117,31.999987,37,90,"False","False","2022-12-09T01:06:00Z",NA,5.0400624,52.46766,NA,NA,"DSM","Des Moines"
"348","DSM","2022-12-10",35,24,0,14.772596,0,0,84.35791,100,34,24.1,16.177572,27.69425,34,260,"False","False","2022-12-10T14:26:00Z",NA,5.6483455,222.75613,NA,NA,"DSM","Des Moines"
"349","DSM","2022-12-11",30,22,0,17.379524,0,0,88.43512,96.37933,28,21,16.858881,20.167418,24.1,90,"False","False","2022-12-11T21:48:00Z",NA,6.256629,100.50481,NA,NA,"DSM","Des Moines"
"350","DSM","2022-12-12",34,28,1e-04,27.80724,0,0,84.35791,96.37933,30,26.1,18.0562,20.083374,23.025078,110,"False","False","2022-12-12T21:39:00Z",NA,13.208439,112.01695,NA,NA,"DSM","Des Moines"
"351","DSM","2022-12-13",41,34,1.27,37.36598,0,0,84.48837,100,39.9,30.9,24.136353,27.218979,33.83994,130,"False","False","2022-12-13T05:18:00Z",NA,16.684343,110.65697,NA,NA,"DSM","Des Moines"
"352","DSM","2022-12-14",42,31,1e-04,20.85543,1e-04,0,61.502964,100,42.1,25,22.466394,27.897728,36.55456,200,"False","False","2022-12-14T14:30:00Z",NA,8.77666,182.15175,NA,NA,"DSM","Des Moines"
"353","DSM","2022-12-15",33,23,0.07,33.0211,1.3,1e-04,68.0919,92.01395,28,15.1,8.989947,15.408692,24.881613,260,"False","False","2022-12-15T20:34:00Z",NA,15.72847,252.3684,NA,NA,"DSM","Des Moines"
"354","DSM","2022-12-16",24,18,0.01,31.283144,0.5,1,71.17981,84.68373,19,10.9,3.116397,6.897268,11.092852,270,"False","False","2022-12-16T10:43:00Z",NA,14.598801,261.61682,NA,NA,"DSM","Des Moines"
"355","DSM","2022-12-17",20,10,1e-04,32.152122,1e-04,2,64.50155,80.10366,10.9,3.9,-5.3355994,-0.034360405,4.4053893,300,"False","False","2022-12-17T14:20:00Z",NA,14.946391,289.2831,NA,NA,"DSM","Des Moines"
"356","DSM","2022-12-18",22,5,0,17.379524,0,2,54.754486,79.31644,8.1,0,-10.058893,2.812927,21.9,290,"False","False","2022-12-18T00:21:00Z",NA,6.169731,304.95544,NA,NA,"DSM","Des Moines"
"357","DSM","2022-12-19",31,11,0.02,20.85543,0.2,1,73.70202,92.91646,28.4,6.1,-1.8783332,11.709697,26.402206,310,"False","False","2022-12-19T22:38:00Z",NA,8.342172,108.21626,NA,NA,"DSM","Des Moines"
"358","DSM","2022-12-20",20,3,1e-04,19.986454,0.2,2,63.24787,85.62746,16,-5.1,-8.045403,-2.005336,7.794587,320,"False","False","2022-12-20T01:54:00Z",NA,7.907684,325.72986,NA,NA,"DSM","Des Moines"
"359","DSM","2022-12-21",18,2,0.17,31.283144,2.2,2,62.40125,95.3471,16,-8,-12.5199585,-2.7986224,18,320,"False","False","2022-12-21T23:07:00Z",NA,7.820786,72.44553,NA,NA,"DSM","Des Moines"
"360","DSM","2022-12-22",9,-11,0.02,42.579834,0.7,4,69.731384,83.275246,1.9,-17,-39.7631,-33.194077,-14.897927,310,"False","False","2022-12-22T18:42:00Z",NA,21.637508,307.3385,NA,NA,"DSM","Des Moines"
"361","DSM","2022-12-23",0,-9,0,44,0,4,70.13842,77.13776,-7.1,-16.1,-38.93719,-31.325464,-22.375473,270,"False","False","2022-12-23T13:59:00Z",NA,24.172125,293.5769,NA,NA,"DSM","Des Moines"
"362","DSM","2022-12-24",11,-2,0,34,0,3,60.07248,71.24661,1,-8,-27.119257,-17.356024,-7.271137,290,"False","False","2022-12-24T00:44:00Z",NA,18.252962,296.20963,NA,NA,"DSM","Des Moines"
"363","DSM","2022-12-25",18,-2,0.06,22.593382,0.6,3,43.847046,87.923775,12.9,-11,-18.146452,-4.8532066,12,310,"False","False","2022-12-25T00:02:00Z",NA,8.583972,239.96327,NA,NA,"DSM","Des Moines"
"364","DSM","2022-12-26",20,-1,0.02,27,0.8,4,63.962772,92.15322,17.1,-4,-10.721139,-1.2922436,19,10,"False","False","2022-12-26T05:53:00Z",NA,7.9811845,340.93317,NA,NA,"DSM","Des Moines"
"365","DSM","2022-12-27",34,1,0,30,0,3,55.21141,83.35749,21.9,-2.9,-11.910497,8.56566,22.381422,210,"False","False","2022-12-27T23:28:00Z",NA,11.70453,178.75189,NA,NA,"DSM","Des Moines"
"366","DSM","2022-12-28",45,33,0,28,0,3,52.863907,79.17319,33.1,23,21.516247,31.505268,39.27018,180,"False","False","2022-12-28T02:14:00Z",NA,11.135192,176.59296,NA,NA,"DSM","Des Moines"
"367","DSM","2022-12-29",60,33,1e-04,35,0,2,42.092773,92.75558,48,30,23.025078,39.166954,60.1,230,"False","False","2022-12-29T18:35:00Z",NA,8.081533,216.43663,NA,NA,"DSM","Des Moines"
"368","DSM","2022-12-30",38,23,0,19.986454,0,1e-04,67.20363,87.86777,28,19.9,15.490379,24.941135,34.404476,290,"False","False","2022-12-30T01:49:00Z",NA,5.0327525,259.3171,NA,NA,"DSM","Des Moines"
"369","DSM","2022-12-31",45,27,1e-04,15.641572,0,0,72.985916,95.96797,36,24.1,17.954027,29.534796,38.55939,150,"False","False","2022-12-31T14:33:00Z",NA,6.0445995,129.97098,NA,NA,"DSM","Des Moines"
"370","DSM","2020-02-01",42,32,0,19.986454,0,6,57.153275,95.67288,32,27,23.401669,29.798296,34.704742,240,"False","False","2020-02-01T21:35:00Z",NA,8.949094,238.18602,NA,NA,"DSM","Des Moines"
"371","DSM","2020-02-02",55,33,0,21,0,3,39.16291,77.882835,32,28.9,27.931797,38.65546,53.1,50,"False","False","2020-02-02T20:50:00Z",NA,6.458159,276.84793,NA,NA,"DSM","Des Moines"
"372","DSM","2020-02-03",36,29,0,30,0,3,63.305313,88.844124,28.9,19,16.014023,21.934214,26.000704,20,"False","False","2020-02-03T19:14:00Z",NA,14.04463,23.675606,NA,NA,"DSM","Des Moines"
"373","DSM","2020-02-04",29,20,0,28,0,3,52.071014,65.84082,18,10,8.143467,11.848632,16.006319,30,"False","False","2020-02-04T11:08:00Z",NA,13.317991,15.416381,NA,NA,"DSM","Des Moines"
"374","DSM","2020-02-05",28,18,0,13.90362,0,3,44.226364,70.21894,14,8.1,6.037944,14.948091,21.9438,60,"False","False","2020-02-05T04:21:00Z",NA,5.6624827,31.218218,NA,NA,"DSM","Des Moines"
"375","DSM","2020-02-06",33,12,0,14.772596,0,2,27.241653,84.07205,12,1,4.0650563,18.899593,32,130,"False","False","2020-02-06T19:57:00Z",NA,2.4037657,154.58504,NA,NA,"DSM","Des Moines"
"376","DSM","2020-02-07",26,20,0.08,25.200312,1.6,4,48.079662,91.16939,21.9,8.1,6.080791,12.0640335,19.24587,310,"False","False","2020-02-07T14:14:00Z",NA,9.858438,299.68387,NA,NA,"DSM","Des Moines"
"377","DSM","2020-02-08",29,13,1e-04,17.379524,1e-04,3,48.146572,84.07205,19.9,9,-0.98346597,12.326047,22.749134,120,"False","False","2020-02-08T02:33:00Z",NA,6.695258,222.22917,NA,NA,"DSM","Des Moines"
"378","DSM","2020-02-09",42,19,1e-04,29.545193,0,2,64.486465,81.99869,32,14,8.468279,21.504633,32.217876,310,"False","False","2020-02-09T16:57:00Z",NA,11.091352,309.49258,NA,NA,"DSM","Des Moines"
"379","DSM","2020-02-10",37,14,0,12.165668,0,1,45.765877,87.379036,21,10.9,7.6850963,19.631758,30.347797,280,"False","False","2020-02-10T00:25:00Z",NA,4.01325,250.8581,NA,NA,"DSM","Des Moines"
"380","DSM","2020-02-11",35,21,0,19.986454,0,1,51.467934,84.68373,21.9,18,14.40043,20.323782,29.263866,190,"False","False","2020-02-11T08:55:00Z",NA,7.6101813,264.4725,NA,NA,"DSM","Des Moines"
"381","DSM","2020-02-12",36,2,0.02,32,0.9,1,63.064037,95.65159,30.9,-6,-20.3677,15.823095,27.931797,350,"False","False","2020-02-12T18:56:00Z",NA,10.520921,229.81229,NA,NA,"DSM","Des Moines"
"382","DSM","2020-02-13",4,-10,1e-04,32.152122,1e-04,1,53.84003,68.00358,-9,-18,-34.816048,-21.904196,-10.17959,250,"False","False","2020-02-13T00:16:00Z",NA,12.552301,319.8249,NA,NA,"DSM","Des Moines"
"383","DSM","2020-02-14",20,-5,0,28,0,1,47.22211,75.08614,7,-11,-20.232504,-5.5878935,4.9866624,160,"False","False","2020-02-14T18:57:00Z",NA,10.778243,169.64519,NA,NA,"DSM","Des Moines"
"384","DSM","2020-02-15",42,17,0,26.069286,0,1,57.153275,88.653656,28.9,8.1,3.6368623,22.72845,35.1,170,"False","False","2020-02-15T09:46:00Z",NA,8.720363,233.59818,NA,NA,"DSM","Des Moines"
"385","DSM","2020-02-16",46,23,0,18.2485,0,NA,49.02222,92.01395,30,21,15.569434,29.912018,40.524185,130,"False","False","2020-02-16T13:09:00Z",NA,6.294032,155.00299,NA,NA,"DSM","Des Moines"
"386","DSM","2020-02-17",43,28,0.07,36,0,NA,75.06296,93.13691,36,23,14.834974,27.958607,38.390156,310,"False","False","2020-02-17T19:16:00Z",NA,8.269875,357.38284,NA,NA,"DSM","Des Moines"
"387","DSM","2020-02-18",36,21,0,28,0,NA,58.22342,81.24543,24.1,15.1,9.147086,19.404284,27.36848,310,"False","False","2020-02-18T00:00:00Z",NA,9.1861925,325.9179,NA,NA,"DSM","Des Moines"
"388","DSM","2020-02-19",21,12,1e-04,19.117477,0.2,NA,54.439945,80.10366,10.9,0,-1.6707911,5.214876,13.827213,360,"False","False","2020-02-19T14:37:00Z",NA,8.318689,20.032951,NA,NA,"DSM","Des Moines"
"389","DSM","2020-02-20",23,3,0,16.51055,0,NA,39.3562,69.021164,5,-5.1,-9.146092,3.4779623,19.9,200,"False","False","2020-02-20T00:26:00Z",NA,5.541841,323.52304,NA,NA,"DSM","Des Moines"
"390","DSM","2020-02-21",44,15,0,33.0211,0,NA,32.880894,70.21894,21,6.1,5.176514,20.869043,36.759094,210,"False","False","2020-02-21T15:40:00Z",NA,11.350767,208.31949,NA,NA,"DSM","Des Moines"
"391","DSM","2020-02-22",53,27,0,24.331335,0,NA,40.960045,68.56635,30,18,19.18585,33.836353,53.1,200,"False","False","2020-02-22T13:55:00Z",NA,10.183403,200.29297,NA,NA,"DSM","Des Moines"
"392","DSM","2020-02-23",64,29,0,20.85543,0,NA,19.748632,92.49329,34,21,21.796787,40.601906,63,20,"False","False","2020-02-23T20:50:00Z",NA,6.292887,318.9127,NA,NA,"DSM","Des Moines"
"393","DSM","2020-02-24",45,32,0,25.200312,0,NA,48.879707,75.17598,28.9,25,23.401669,28.358065,38.14157,10,"False","False","2020-02-24T18:06:00Z",NA,10.499303,32.759354,NA,NA,"DSM","Des Moines"
"394","DSM","2020-02-25",40,31,0,28.676216,0,NA,48.06349,72.300934,25,19,20.159166,24.344957,29.854662,360,"False","False","2020-02-25T15:00:00Z",NA,12.972803,17.843496,NA,NA,"DSM","Des Moines"
"395","DSM","2020-02-26",36,24,0,27,0,NA,34.685196,81.24543,23,9,13.092551,19.697203,27.521303,340,"False","False","2020-02-26T14:16:00Z",NA,9.591352,331.03467,NA,NA,"DSM","Des Moines"
"396","DSM","2020-02-27",38,21,1e-04,19.117477,1e-04,NA,38.44099,71.530495,21,12.9,15.62583,23.99955,29.040438,210,"False","False","2020-02-27T12:57:00Z",NA,4.9895396,317.15567,NA,NA,"DSM","Des Moines"
"397","DSM","2020-02-28",36,20,1e-04,25.200312,1e-04,NA,60.985226,88.844124,28.9,17.1,18.540096,23.665215,29.040438,40,"False","False","2020-02-28T15:49:00Z",NA,7.345188,324.60138,NA,NA,"DSM","Des Moines"
"398","DSM","2020-02-29",53,18,0,23.462358,0,NA,39.16291,88.67683,32,16,9.873548,30.446608,53.1,170,"False","False","2020-02-29T17:35:00Z",NA,9.871688,167.3576,NA,NA,"DSM","Des Moines"
"399","DSM","2021-02-01",30,16,1e-04,19.117477,1e-04,8,68.67448,87.379036,21,14,11.447521,16.933174,22.713701,310,"False","False","2021-02-01T05:06:00Z",NA,7.2994003,328.56854,NA,NA,"DSM","Des Moines"
"400","DSM","2021-02-02",24,9,0,44,0,8,83.254555,96.19435,19.9,6.1,3.5385833,13.218616,21,120,"False","False","2021-02-02T15:10:00Z",NA,3.4940767,114.84498,NA,NA,"DSM","Des Moines"
"401","DSM","2021-02-03",40,18,0,20.85543,0,8,64.37064,92.18507,30,16,7.175298,20.172796,33.9609,160,"False","False","2021-02-03T14:22:00Z",NA,9.954704,136.14473,NA,NA,"DSM","Des Moines"
